name,description,productImageUrl,collection,sku,visible
"4"" Sugarvine","Perfect for terrariums and hanging baskets. Plant Sugar Vine beneath larger plants, allowing vines to spill over the pot's edge. Compliment with Dragon Tree, Dieffenbachia, and Weeping Fig. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location2.jpg"" src=""http://static.wixstatic.com/media/2413ef_36a5fe0439824f70b8b0d467a83e7d3e~mv2.jpg"" alt=""1-location2.jpg"" width=""28"" height=""30""></td>    <td>Moderately bright location; keep out of direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, allowing soil to dry out slightly before watering. Discard any excess water.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilize sparingly.</td>   </tr>   <tr>    <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td>    <td>Height: 5 cm Spread: indefinite</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 15° - 25°C / 59° - 77°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_c30f565438f5497da0ad467fc045169b~mv2.jpg,"Tropical Plants;4"" pots;Pet Pals",1110179200,TRUE
"4"" Turtle Vine","Turtle Vine is commonly used in terrariums and dish gardens. Additionally, it looks great in hanging baskets and as filler in mixed planters. Compliment with Dieffenbachia, Prayer Plant, and Snake Plant. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location2.jpg"" src=""http://static.wixstatic.com/media/2413ef_36a5fe0439824f70b8b0d467a83e7d3e~mv2.jpg"" alt=""1-location2.jpg"" width=""28"" height=""30""></td>    <td>Moderately bright location; keep out of direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, discard any excess water. Allow soil to dry out slightly before watering.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilize sparingly.</td>   </tr>   <tr>    <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td>    <td>Height: 10 cm Spread: 120 cm</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 15° - 25°C / 59° - 77°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_9b6ce7e66c224d71ad218ef81e7f566d~mv2.jpg,"Tropical Plants;4"" pots",1110036600,TRUE
"4"" Schefflera - Hawaiian Bush","Since this is a tree, your plant will need staking as it grows tall or pinch tips to stimulate side branches. The finger-like leaves add unique texture to any space. Compliment with Peace Lilies, Palms, and Aralias. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-fullsun.jpg"" src=""http://static.wixstatic.com/media/2413ef_20626b85237e47c0bb3641813133c26c~mv2.jpg"" alt=""1-fullsun.jpg"" width=""28"" height=""30""></td>    <td>Very bright location; tolerate direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, allowing soil to dry out slightly before watering.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilize monthly to bimonthly.</td>   </tr>   <tr>    <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td>    <td>Height: 240 cm Spread: 90 cm</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 18° - 24°C / 65° - 75°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_9c45068057a644c4ab6e5d9dd5a2e5c8~mv2.jpg,"Tropical Plants;4"" pots",1110111000,TRUE
"4"" Schefflera - Moonlight",<p>&nbsp;</p>,23f81e_94c84f2abc4e4200bcf4b30ba8ddeb59~mv2.jpg,"Tropical Plants;4"" pots",1110111300,TRUE
"4"" Umbrella Tree - Scheff Janine","Since this is a tree, your plant will need staking as it grows tall or pinch tips to stimulate side branches. The finger-like leaves add unique texture to any space. Compliment with Peace Lilies, Palms, and Aralias. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-fullsun.jpg"" src=""http://static.wixstatic.com/media/2413ef_20626b85237e47c0bb3641813133c26c~mv2.jpg"" alt=""1-fullsun.jpg"" width=""28"" height=""30""></td> 
   <td>Very bright location; tolerate direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, allowing soil to dry out slightly before watering.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize monthly to bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 240 cm Spread: 90 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 24°C / 65° - 75°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_33f079e7e26c49d88f0e708a1719e2ec~mv2.jpg,"Tropical Plants;4"" pots",1110111100,FALSE
"4"" Umbrella Tree - Scheff","Since this is a tree, your plant will need staking as it grows tall or pinch tips to stimulate side branches. The finger-like leaves add unique texture to any space. Compliment with Peace Lilies, Palms, and Aralias. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-fullsun.jpg"" src=""http://static.wixstatic.com/media/2413ef_20626b85237e47c0bb3641813133c26c~mv2.jpg"" alt=""1-fullsun.jpg"" width=""28"" height=""30""></td> 
   <td>Very bright location; tolerate direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, allowing soil to dry out slightly before watering.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize monthly to bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 240 cm Spread: 90 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 24°C / 65° - 75°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_5a2a3975b3334b18afe3549c477337c0~mv2.jpg,"Tropical Plants;4"" pots",1110053000,FALSE
"4"" Waffle Plant","The rich color of Waffle Plants makes them ideal for tables and desks. They look great in terra cotta pots, as well as brightly colored pots. Compliment with Chinese Evergreen, Calathea, and False Aralia. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location2.jpg"" src=""http://static.wixstatic.com/media/2413ef_36a5fe0439824f70b8b0d467a83e7d3e~mv2.jpg"" alt=""1-location2.jpg"" width=""28"" height=""30""></td> 
   <td>Moderately bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, keeping soil moist but not very wet. Discard any excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 20 cm Spread: 45 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 15° - 25°C / 59° - 77°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_56f00a3e42544ce08507be1e409eea42~mv2.jpg,"Tropical Plants;4"" pots;Pet Pals",1110110000,TRUE
"4"" Hoya - Krinkle Kurl","This sturdy vine is perfect for creeping along bookshelves and windowsills. The flowers have a very sweet scent. This vine does very well as a topiary. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td>    <td>Place in bright location; occasional direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly. Keep soil moist in Spring and Summer; allow to dry out slightly in Winter.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" width=""28"" height=""30""></td>    <td>Fertilize monthly.</td>   </tr>   <tr>    <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td>    <td>Height: 7 cm Spread: indefinite</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 15° - 25°C / 59° - 77°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_ddf2f5ab5bd54d77818ce818427624e4~mv2.jpg,"Tropical Plants;4"" pots;Pet Pals",1110118400,TRUE
"4"" Zebra Plant","This plant produces bright yellow flowers once a season, in mid-summer. To trigger out of season blooming, place your plant in intense, indirect light. Move plant to a more shaded area if leaf edges start to curl under. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location2.jpg"" src=""http://static.wixstatic.com/media/2413ef_36a5fe0439824f70b8b0d467a83e7d3e~mv2.jpg"" alt=""1-location2.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, allowing soil to dry out slightly before watering.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 60 cm Spread: 30 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 27°C / 65° - 80°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_e0353e5ec85649a2905c962ea1cc0af0~mv2.jpg,"Tropical Plants;4"" pots;Pet Pals",1110100000,TRUE
"4"" Spider - Reverse Stripe","The spider plant is considered one of the most adaptable of houseplants and the easiest to grow. This plant can grow in a wide range of conditions and suffers from few problems, other than brown tips. Compliment with Ferns, Dragon Tree, and Zamioculcas. This plant is a natural air purifier. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, discarding any excess water. Keep soil moist.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 30 cm Spread: 90 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 24°C / 65° - 75°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_28d959d77cde4ed5bc117429b769636b~mv2.jpg,"Pet Pals;Tropical Plants;Easy Growing;Plant Therapy;4"" pots",1110034000,TRUE
"4"" Spider - Variegated","The spider plant is considered one of the most adaptable of houseplants and the easiest to grow. This plant can grow in a wide range of conditions and suffers from few problems, other than brown tips. Compliment with Ferns, Dragon Tree, and Zamioculcas. This plant is a natural air purifier. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, discarding any excess water. Keep soil moist.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 30 cm Spread: 90 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 24°C / 65° - 75°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_f8b978e4facf4e3cacb1be0e7b81d3f9~mv2.jpg,"Pet Pals;Tropical Plants;Easy Growing;Plant Therapy;4"" pots",1110034100,TRUE
"6"" Lipstick - Anteres H.B","Moderate growing, durable vine. The little pods growing off the vine will produce a bright red, trumpet-like flower. These flowers look like a tube of lipstick being opened. Flowering can be promoted by not overwatering. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location2.jpg"" src=""http://static.wixstatic.com/media/2413ef_36a5fe0439824f70b8b0d467a83e7d3e~mv2.jpg"" alt=""1-location2.jpg"" width=""28"" height=""30""></td> 
   <td>Partial to full shade; avoid direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water2.jpg"" src=""http://static.wixstatic.com/media/2413ef_8a24ea7a7e6c47e0b97c8ce1d245776f~mv2.jpg"" alt=""1-water2.jpg"" width=""28"" height=""30""></td> 
   <td>Water thoroughly. allowing soil to become slightly dry to the touch between water applications.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize bimonthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-growth.jpg"" src=""http://static.wixstatic.com/media/2413ef_a8c8c7f6b47545909db2fccdcbf6b539~mv2.jpg"" alt=""1-growth.jpg"" width=""28"" height=""30""></td> 
   <td>Height: 25 cm Spread: 36 cm</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 18° - 27°C / 65° - 80°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_0629b0d9409c48eba0a680a620696a90~mv2.jpg,"Pet Pals;Tropical Plants;6"" Lipstick Basket;6"" pots;Hanging Baskets",2115004000,TRUE
